applicant_id,annual_income,loan_amount,credit_score,employment_type,loan_purpose,debt_to_income,credit_utilization,repayment_history_score,num_late_payments,default_actual,default_probability,credit_risk_score,risk_band,decision
APP038657,120000.0,476870.0,770,salaried,personal_loan,3.9739,0.0378,96.5,0,0,0.108,835,Low,Approve
APP048894,120000.0,353528.0,880,salaried,personal_loan,2.9461,0.097,100.0,1,0,0.0051,897,Very Low,Auto-Approve
APP034567,120000.0,595136.0,497,self_employed,education,4.9595,0.1945,88.85,1,1,0.8996,360,Very High,Decline
APP026846,168498.0,327364.0,852,business_owner,personal_loan,1.9428,0.1767,100.0,2,0,0.0034,898,Very Low,Auto-Approve
APP020277,120000.0,168766.0,483,salaried,personal_loan,1.4064,0.3631,94.15,0,0,0.221,767,Low,Approve
APP000305,120000.0,480472.0,495,self_employed,home_loan,4.0039,0.2074,82.75,2,1,0.9719,317,Very High,Decline
APP034787,120000.0,320783.0,588,salaried,home_loan,2.6732,0.0716,93.4,1,0,0.0505,870,Very Low,Auto-Approve
APP032879,242136.0,1005441.0,856,self_employed,personal_loan,4.1524,0.0636,100.0,0,0,0.0463,872,Very Low,Auto-Approve
APP017862,120000.0,497279.0,629,business_owner,business,4.144,0.2826,89.45,2,1,0.8247,405,Very High,Decline
APP039682,163304.0,72638.0,378,freelance,auto_loan,0.4448,0.1518,70.9,1,1,0.4083,655,Medium,Manual Review
APP014100,120000.0,330302.0,591,salaried,personal_loan,2.7525,0.2211,81.55,1,1,0.2278,763,Low,Approve
APP008372,217855.0,136795.0,484,salaried,home_loan,0.6279,0.1445,88.2,1,0,0.1447,813,Low,Approve
APP033826,120000.0,145326.0,789,salaried,education,1.2111,0.2696,85.45,0,0,0.0138,892,Very Low,Auto-Approve
APP011552,130196.0,31020.0,722,salaried,personal_loan,0.2383,0.1058,100.0,0,0,0.0059,896,Very Low,Auto-Approve
APP048790,120000.0,169147.0,614,business_owner,personal_loan,1.4096,0.2616,82.7,3,0,0.0321,881,Very Low,Auto-Approve
APP030009,120000.0,433613.0,851,business_owner,home_loan,3.6134,0.5631,100.0,0,1,0.1008,840,Low,Approve
APP018240,155830.0,157560.0,828,business_owner,education,1.0111,0.3734,100.0,1,0,0.0015,899,Very Low,Auto-Approve
APP026828,120000.0,537179.0,758,self_employed,business,4.4765,0.3167,100.0,0,0,0.0872,848,Very Low,Auto-Approve
APP008868,126697.0,167763.0,482,self_employed,home_loan,1.3241,0.1522,82.1,0,1,0.6691,499,Very High,Decline
APP047557,120000.0,230672.0,734,salaried,home_loan,1.9223,0.308,100.0,0,0,0.0054,897,Very Low,Auto-Approve
APP047875,120000.0,243976.0,342,self_employed,personal_loan,2.0331,0.4926,81.1,1,0,0.2156,771,Low,Approve
APP004099,120000.0,381816.0,764,business_owner,education,3.1818,0.6385,100.0,1,0,0.2443,753,Low,Approve
APP006718,182159.0,610664.0,367,salaried,business,3.3524,0.3945,82.35,1,1,0.9424,335,Very High,Decline
APP030267,209237.0,494625.0,306,salaried,auto_loan,2.3639,0.4976,79.3,1,0,0.4255,645,Medium,Manual Review
APP032029,120000.0,46223.0,708,business_owner,auto_loan,0.3852,0.1641,100.0,0,0,0.0055,897,Very Low,Auto-Approve
APP037912,120000.0,112678.0,396,salaried,personal_loan,0.939,0.4965,77.8,2,0,0.4206,648,Medium,Manual Review
APP006227,142024.0,275686.0,608,self_employed,auto_loan,1.9411,0.3115,100.0,0,0,0.0413,875,Very Low,Auto-Approve
APP029810,120000.0,442016.0,553,salaried,home_loan,3.6835,0.0604,97.65,0,0,0.5561,566,High,Decline
APP048636,120000.0,167404.0,785,salaried,home_loan,1.395,0.3219,100.0,0,0,0.0034,898,Very Low,Auto-Approve
APP002188,120000.0,280641.0,859,salaried,home_loan,2.3387,0.1462,100.0,2,0,0.0071,896,Very Low,Auto-Approve
APP041807,120000.0,159218.0,419,self_employed,home_loan,1.3268,0.1817,90.95,0,1,0.2852,729,Medium,Manual Review
APP018329,120000.0,79945.0,309,self_employed,home_loan,0.6662,0.0362,85.45,0,1,0.1411,815,Low,Approve
APP030831,120000.0,543981.0,525,salaried,business,4.5332,0.3094,84.25,2,1,0.9834,310,Very High,Decline
APP018141,337427.0,1098044.0,456,salaried,personal_loan,3.2542,0.3112,92.8,0,1,0.9123,353,Very High,Decline
APP041579,228810.0,1130200.0,691,salaried,personal_loan,4.9395,0.4974,92.55,2,1,0.7243,465,Very High,Decline
APP046276,177278.0,304541.0,663,salaried,home_loan,1.7179,0.3165,91.15,2,0,0.0083,895,Very Low,Auto-Approve
APP045350,246073.0,1090082.0,694,salaried,personal_loan,4.4299,0.0116,74.7,1,1,0.8563,386,Very High,Decline
APP003682,232339.0,1140928.0,886,salaried,business,4.9106,0.4173,100.0,0,0,0.1511,809,Low,Approve
APP015869,120000.0,538735.0,703,salaried,personal_loan,4.4895,0.4666,99.15,1,1,0.1978,781,Low,Approve
APP007236,120000.0,517458.0,544,freelance,auto_loan,4.3121,0.3685,91.2,1,1,0.9618,323,Very High,Decline
APP014944,185512.0,90511.0,743,self_employed,home_loan,0.4879,0.6386,83.15,0,0,0.2234,766,Low,Approve
APP044072,120000.0,343728.0,394,self_employed,auto_loan,2.8644,0.1172,83.7,1,0,0.6077,535,High,Decline
APP025159,120000.0,254620.0,690,business_owner,business,2.1218,0.3937,98.5,1,0,0.0163,890,Very Low,Auto-Approve
APP049459,120000.0,113553.0,547,salaried,personal_loan,0.9463,0.3027,97.35,0,0,0.0864,848,Very Low,Auto-Approve
APP027333,120000.0,389330.0,600,salaried,home_loan,3.2444,0.0999,94.0,1,0,0.433,640,Medium,Manual Review
APP024836,120000.0,276625.0,719,self_employed,personal_loan,2.3052,0.3608,100.0,0,0,0.015,891,Very Low,Auto-Approve
APP047964,158174.0,290096.0,817,salaried,education,1.834,0.2953,100.0,1,0,0.0012,899,Very Low,Auto-Approve
APP018876,120000.0,97109.0,667,salaried,home_loan,0.8092,0.1374,91.35,2,0,0.0064,896,Very Low,Auto-Approve
APP049641,146149.0,374388.0,357,salaried,personal_loan,2.5617,0.0845,87.85,0,0,0.3818,671,Medium,Manual Review
APP013534,120000.0,31001.0,474,salaried,home_loan,0.2583,0.546,81.7,0,0,0.682,491,Very High,Decline
APP001838,120000.0,435659.0,837,salaried,personal_loan,3.6305,0.2305,93.85,1,0,0.0754,855,Very Low,Auto-Approve
APP036190,120000.0,375673.0,451,business_owner,education,3.1306,0.459,86.55,1,0,0.96,324,Very High,Decline
APP000036,242266.0,809375.0,482,self_employed,personal_loan,3.3409,0.1065,88.1,1,1,0.9593,324,Very High,Decline
APP031392,120000.0,567847.0,522,freelance,business,4.7321,0.3983,90.1,1,1,0.9752,315,Very High,Decline
APP029915,120000.0,289262.0,706,salaried,home_loan,2.4105,0.2412,99.3,1,0,0.0185,889,Very Low,Auto-Approve
APP042626,120000.0,427094.0,496,self_employed,business,3.5591,0.0441,76.8,1,1,0.9787,313,Very High,Decline
APP028705,120000.0,408815.0,529,self_employed,auto_loan,3.4068,0.353,84.45,0,1,0.9534,328,Very High,Decline
APP042005,244720.0,1012868.0,638,business_owner,auto_loan,4.1389,0.4673,77.9,2,1,0.961,323,Very High,Decline
APP012982,120000.0,582836.0,591,salaried,education,4.857,0.3216,93.55,1,0,0.5892,546,High,Decline
APP015159,120000.0,532476.0,458,self_employed,business,4.4373,0.273,80.9,2,1,0.989,307,Very High,Decline
APP039574,120000.0,248906.0,626,self_employed,personal_loan,2.0742,0.3031,100.0,0,0,0.1835,790,Low,Approve
APP044180,202120.0,424572.0,624,salaried,auto_loan,2.1006,0.556,77.2,0,1,0.6862,488,Very High,Decline
APP040284,120000.0,58242.0,762,salaried,auto_loan,0.4853,0.1167,100.0,1,0,0.0008,900,Very Low,Auto-Approve
APP021955,168973.0,729472.0,686,business_owner,personal_loan,4.3171,0.0997,100.0,0,1,0.4974,602,High,Decline
APP021609,120000.0,521607.0,830,salaried,personal_loan,4.3467,0.3705,100.0,0,0,0.092,845,Very Low,Auto-Approve
APP007056,120000.0,367827.0,817,self_employed,home_loan,3.0652,0.5682,98.85,2,0,0.1884,787,Low,Approve
APP028131,120000.0,432429.0,645,salaried,auto_loan,3.6036,0.1294,100.0,0,0,0.854,388,Very High,Decline
APP004023,137518.0,416994.0,538,self_employed,education,3.0323,0.1325,78.9,3,1,0.9908,306,Very High,Decline
APP034543,120000.0,276088.0,472,salaried,personal_loan,2.3007,0.6697,93.6,0,1,0.5995,540,High,Decline
APP015105,137565.0,456501.0,641,salaried,auto_loan,3.3184,0.0222,96.05,1,1,0.3645,681,Medium,Manual Review
APP013746,120000.0,333730.0,731,salaried,personal_loan,2.7811,0.1909,100.0,1,0,0.0205,888,Very Low,Auto-Approve
APP049477,120000.0,329602.0,450,salaried,business,2.7467,0.3605,92.5,0,1,0.5023,599,High,Decline
APP048216,188511.0,343835.0,616,salaried,home_loan,1.824,0.1331,94.8,1,0,0.0236,886,Very Low,Auto-Approve
APP048566,120000.0,389822.0,336,salaried,personal_loan,3.2485,0.0653,68.8,1,1,0.9698,318,Very High,Decline
APP014367,120000.0,339112.0,350,self_employed,personal_loan,2.8259,0.0115,75.5,2,1,0.7158,471,Very High,Decline
APP020742,120000.0,539030.0,681,freelance,education,4.4919,0.5175,92.05,2,1,0.8416,395,Very High,Decline
APP028009,120000.0,297622.0,749,salaried,education,2.4802,0.3666,100.0,1,0,0.0089,895,Very Low,Auto-Approve
APP039445,175449.0,229990.0,328,self_employed,personal_loan,1.3109,0.2475,86.4,0,0,0.2874,728,Medium,Manual Review
APP046678,120000.0,197673.0,602,salaried,personal_loan,1.6473,0.1973,100.0,0,0,0.031,881,Very Low,Auto-Approve
APP039321,120000.0,90467.0,479,salaried,personal_loan,0.7539,0.1008,87.95,1,0,0.0832,850,Very Low,Auto-Approve
APP021341,276959.0,169855.0,436,salaried,education,0.6133,0.1855,73.8,1,0,0.2237,766,Low,Approve
APP048878,120000.0,518266.0,859,business_owner,home_loan,4.3189,0.1578,100.0,2,0,0.2717,737,Medium,Manual Review
APP008614,120000.0,154356.0,396,salaried,auto_loan,1.2863,0.257,77.8,2,1,0.3345,699,Medium,Manual Review
APP027280,120000.0,348640.0,350,salaried,personal_loan,2.9053,0.24,75.5,2,1,0.8279,403,Very High,Decline
APP002494,120085.0,27433.0,349,salaried,personal_loan,0.2284,0.3745,75.45,2,1,0.7286,463,Very High,Decline
APP049453,431853.0,1274378.0,420,freelance,auto_loan,2.951,0.1598,61.0,1,1,0.9271,344,Very High,Decline
APP029316,120000.0,364752.0,594,business_owner,personal_loan,3.0396,0.1926,99.7,0,1,0.7287,463,Very High,Decline
APP049729,120000.0,151439.0,554,salaried,education,1.262,0.2745,97.7,0,0,0.0179,889,Very Low,Auto-Approve
APP014418,159823.0,46037.0,693,salaried,personal_loan,0.288,0.5132,80.65,0,1,0.1374,818,Low,Approve
APP000248,196353.0,856386.0,812,business_owner,home_loan,4.3614,0.1455,100.0,0,0,0.0715,857,Very Low,Auto-Approve
APP035062,120000.0,501095.0,658,salaried,home_loan,4.1758,0.2237,84.9,3,1,0.5624,563,High,Decline
APP032967,395725.0,536884.0,807,self_employed,personal_loan,1.3567,0.1581,98.35,0,0,0.0028,898,Very Low,Auto-Approve
APP019587,137516.0,180498.0,560,salaried,home_loan,1.3126,0.2294,92.0,1,0,0.0211,887,Very Low,Auto-Approve
APP047448,120000.0,557973.0,360,salaried,home_loan,4.6498,0.3857,70.0,1,1,0.984,310,Very High,Decline
APP033422,145671.0,209898.0,492,salaried,personal_loan,1.4409,0.3448,88.6,1,0,0.2624,743,Medium,Manual Review
APP033035,187241.0,513795.0,844,freelance,personal_loan,2.744,0.2826,100.0,0,0,0.0071,896,Very Low,Auto-Approve
APP008316,120000.0,584197.0,337,freelance,personal_loan,4.8683,0.1981,68.85,1,1,0.9946,303,Very High,Decline
APP019210,120000.0,564172.0,868,self_employed,auto_loan,4.7014,0.1152,100.0,0,0,0.0676,859,Very Low,Auto-Approve
APP000292,120000.0,150983.0,319,salaried,business,1.2582,0.4126,73.95,0,1,0.3829,670,Medium,Manual Review
APP017067,120000.0,43103.0,647,salaried,home_loan,0.3592,0.1864,100.0,0,0,0.0069,896,Very Low,Auto-Approve
APP009662,120000.0,122907.0,473,salaried,home_loan,1.0242,0.3917,81.65,0,0,0.2611,743,Medium,Manual Review
APP037311,120000.0,441893.0,762,salaried,education,3.6824,0.3764,96.1,0,0,0.2013,779,Low,Approve
APP045273,420593.0,474733.0,608,freelance,personal_loan,1.1287,0.2914,76.4,4,1,0.2301,762,Low,Approve
APP035969,120000.0,523384.0,725,self_employed,business,4.3615,0.4806,100.0,1,0,0.1914,785,Low,Approve
APP039385,120000.0,492052.0,457,self_employed,home_loan,4.1004,0.2801,68.85,2,1,0.995,303,Very High,Decline
APP044242,200808.0,465836.0,538,salaried,home_loan,2.3198,0.2438,96.9,0,0,0.2725,737,Medium,Manual Review
APP019514,120000.0,166295.0,745,salaried,personal_loan,1.3858,0.0906,71.25,2,1,0.2786,733,Medium,Manual Review
APP033190,120000.0,66439.0,815,salaried,business,0.5537,0.4013,92.75,1,0,0.001,899,Very Low,Auto-Approve
APP047638,120000.0,207470.0,386,self_employed,personal_loan,1.7289,0.3609,77.3,2,1,0.5112,593,High,Decline
APP000150,120000.0,390791.0,719,salaried,auto_loan,3.2566,0.2593,99.95,1,0,0.1469,812,Low,Approve
APP044578,150283.0,157458.0,722,self_employed,auto_loan,1.0477,0.236,76.1,1,0,0.1121,833,Low,Approve
APP030991,120000.0,428965.0,366,salaried,personal_loan,3.5747,0.1891,82.3,1,1,0.9738,316,Very High,Decline
APP014022,120000.0,550360.0,679,salaried,auto_loan,4.5863,0.2702,100.0,0,1,0.1778,793,Low,Approve
APP028476,120000.0,95974.0,428,salaried,business,0.7998,0.1282,85.4,1,0,0.2757,735,Medium,Manual Review
APP006334,120000.0,526972.0,660,salaried,auto_loan,4.3914,0.6773,97.0,1,1,0.7242,465,Very High,Decline
APP005102,120000.0,96730.0,428,self_employed,auto_loan,0.8061,0.0464,91.4,0,1,0.1672,800,Low,Approve
APP043901,267957.0,966658.0,767,salaried,personal_loan,3.6075,0.2055,78.35,3,0,0.3064,716,Medium,Manual Review
APP029309,243415.0,1175864.0,352,salaried,personal_loan,4.8307,0.209,87.6,0,1,0.9689,319,Very High,Decline
APP023431,228480.0,631178.0,556,salaried,home_loan,2.7625,0.0362,97.8,0,0,0.043,874,Very Low,Auto-Approve
APP039954,120000.0,348983.0,529,self_employed,auto_loan,2.9082,0.1882,96.45,0,0,0.5667,560,High,Decline
APP042771,120000.0,278786.0,837,freelance,auto_loan,2.3232,0.3623,100.0,1,0,0.0042,898,Very Low,Auto-Approve
APP035867,120000.0,520153.0,347,salaried,personal_loan,4.3346,0.2168,87.35,0,1,0.962,323,Very High,Decline
APP006271,120000.0,263629.0,766,salaried,personal_loan,2.1969,0.2588,100.0,1,0,0.0014,899,Very Low,Auto-Approve
APP029313,120000.0,387535.0,897,self_employed,education,3.2295,0.0163,100.0,0,0,0.0344,879,Very Low,Auto-Approve
APP014723,120000.0,445621.0,806,self_employed,home_loan,3.7135,0.2665,98.3,0,0,0.0875,847,Very Low,Auto-Approve
APP036732,120000.0,407041.0,395,salaried,home_loan,3.392,0.1601,89.75,0,1,0.9524,329,Very High,Decline
APP049680,120000.0,437879.0,530,self_employed,auto_loan,3.649,0.1783,96.5,0,1,0.9593,324,Very High,Decline
APP039241,120000.0,344655.0,748,salaried,auto_loan,2.8721,0.1204,100.0,0,0,0.0123,893,Very Low,Auto-Approve
APP002234,120000.0,411313.0,659,self_employed,home_loan,3.4276,0.1326,100.0,0,0,0.2872,728,Medium,Manual Review
APP044285,120000.0,252485.0,350,self_employed,education,2.104,0.1893,75.5,2,0,0.4248,645,Medium,Manual Review
APP006959,120000.0,417847.0,874,salaried,personal_loan,3.4821,0.3428,100.0,1,0,0.0233,886,Very Low,Auto-Approve
APP043891,120000.0,85778.0,311,salaried,auto_loan,0.7148,0.3231,85.55,0,0,0.1042,837,Low,Approve
APP005624,120000.0,562459.0,730,salaried,personal_loan,4.6872,0.3696,100.0,0,0,0.2042,777,Low,Approve
APP046837,153217.0,714650.0,799,salaried,auto_loan,4.6643,0.2713,97.95,2,0,0.2543,747,Medium,Manual Review
APP047554,246488.0,705428.0,330,salaried,personal_loan,2.8619,0.1165,80.5,1,1,0.3546,687,Medium,Manual Review
APP040324,120000.0,377733.0,412,salaried,home_loan,3.1478,0.1238,72.6,1,1,0.9863,308,Very High,Decline
APP020144,120000.0,62545.0,588,salaried,business,0.5212,0.4601,93.4,1,0,0.0053,897,Very Low,Auto-Approve
APP009074,120000.0,524473.0,348,business_owner,personal_loan,4.3706,0.1155,81.4,1,1,0.9571,326,Very High,Decline
APP045618,120000.0,406106.0,487,salaried,personal_loan,3.3842,0.2245,82.35,2,1,0.9757,315,Very High,Decline
APP009201,126341.0,161078.0,738,self_employed,personal_loan,1.2749,0.3999,88.9,1,0,0.0072,896,Very Low,Auto-Approve
APP024415,120000.0,428569.0,554,salaried,auto_loan,3.5714,0.444,91.7,1,0,0.5525,568,High,Decline
APP018710,120000.0,111855.0,563,self_employed,home_loan,0.9321,0.7252,80.15,1,0,0.352,689,Medium,Manual Review
APP012434,120000.0,303509.0,460,self_employed,personal_loan,2.5292,0.1718,81.0,0,0,0.7682,439,Very High,Decline
APP015471,120000.0,140607.0,437,self_employed,home_loan,1.1717,0.1192,67.85,4,1,0.7844,429,Very High,Decline
APP007941,187566.0,778820.0,786,business_owner,personal_loan,4.1522,0.2733,55.3,3,0,0.8669,380,Very High,Decline
APP008671,149484.0,280249.0,694,salaried,auto_loan,1.8748,0.2212,98.7,1,0,0.012,893,Very Low,Auto-Approve
APP025338,231381.0,202411.0,388,salaried,personal_loan,0.8748,0.2362,71.4,1,1,0.3862,668,Medium,Manual Review
APP040366,120000.0,597972.0,817,salaried,personal_loan,4.9831,0.5872,100.0,0,0,0.0772,854,Very Low,Auto-Approve
APP030083,279053.0,111827.0,870,salaried,auto_loan,0.4007,0.2205,100.0,0,0,0.0014,899,Very Low,Auto-Approve
APP013936,125752.0,175789.0,563,business_owner,personal_loan,1.3979,0.2499,92.15,1,0,0.0106,894,Very Low,Auto-Approve
APP016683,120000.0,50428.0,529,self_employed,home_loan,0.4202,0.2792,96.45,0,0,0.0877,847,Very Low,Auto-Approve
APP021621,120000.0,341122.0,486,salaried,personal_loan,2.8427,0.3405,88.3,1,0,0.3357,699,Medium,Manual Review
APP025583,141172.0,135221.0,381,salaried,education,0.9578,0.1689,77.05,0,1,0.2237,766,Low,Approve
APP029789,133515.0,315415.0,879,salaried,personal_loan,2.3624,0.1962,89.95,4,0,0.0512,869,Very Low,Auto-Approve
APP022630,120000.0,582288.0,661,business_owner,education,4.8524,0.3606,100.0,0,0,0.3147,711,Medium,Manual Review
APP011072,120000.0,234865.0,761,salaried,auto_loan,1.9572,0.1,100.0,0,0,0.0022,899,Very Low,Auto-Approve
APP033045,120000.0,115780.0,607,salaried,personal_loan,0.9648,0.4077,100.0,0,0,0.0073,896,Very Low,Auto-Approve
APP033752,120000.0,38831.0,682,self_employed,personal_loan,0.3236,0.155,98.1,1,0,0.0023,899,Very Low,Auto-Approve
APP015117,120000.0,416233.0,448,salaried,personal_loan,3.4686,0.2767,68.4,2,1,0.9875,308,Very High,Decline
APP026804,120000.0,536851.0,877,business_owner,business,4.4738,0.4283,100.0,1,0,0.1103,834,Low,Approve
APP005391,228904.0,1013689.0,862,self_employed,personal_loan,4.4284,0.6498,100.0,0,1,0.3632,682,Medium,Manual Review
APP013608,120000.0,500954.0,809,salaried,business,4.1746,0.2631,100.0,0,0,0.046,872,Very Low,Auto-Approve
APP008109,120000.0,378147.0,433,self_employed,home_loan,3.1512,0.0343,73.65,3,1,0.991,305,Very High,Decline
APP014916,120000.0,574166.0,767,self_employed,auto_loan,4.7847,0.079,100.0,1,0,0.071,857,Very Low,Auto-Approve
APP031083,120000.0,72274.0,402,salaried,education,0.6023,0.2586,84.1,1,1,0.2741,736,Medium,Manual Review
APP031614,120000.0,370163.0,475,salaried,education,3.0847,0.0768,75.75,1,1,0.9775,313,Very High,Decline
APP026558,120000.0,131138.0,556,freelance,auto_loan,1.0928,0.7984,79.8,1,1,0.7918,425,Very High,Decline
APP036851,120000.0,563384.0,807,self_employed,auto_loan,4.6949,0.2913,92.35,1,0,0.141,815,Low,Approve
APP028899,153303.0,143397.0,447,business_owner,personal_loan,0.9354,0.2675,86.35,1,1,0.4541,628,High,Decline
APP010233,246059.0,1058316.0,726,business_owner,personal_loan,4.3011,0.482,100.0,0,0,0.2942,723,Medium,Manual Review
APP022320,120000.0,491335.0,603,self_employed,business,4.0945,0.1349,94.15,1,0,0.6773,494,Very High,Decline
APP000942,149298.0,332450.0,364,self_employed,personal_loan,2.2267,0.1397,76.2,2,0,0.7516,449,Very High,Decline
APP047787,120000.0,468678.0,856,freelance,personal_loan,3.9056,0.1944,100.0,0,0,0.0965,842,Very Low,Auto-Approve
APP023260,120000.0,401725.0,688,salaried,home_loan,3.3477,0.0571,100.0,0,1,0.1734,796,Low,Approve
APP004704,124344.0,607644.0,467,salaried,business,4.8868,0.0619,75.35,1,1,0.9911,305,Very High,Decline
APP029757,120000.0,205753.0,577,freelance,auto_loan,1.7146,0.2326,86.85,2,0,0.0509,869,Very Low,Auto-Approve
APP006856,241302.0,981825.0,636,business_owner,home_loan,4.0689,0.143,100.0,0,0,0.5621,563,High,Decline
APP027387,127864.0,436947.0,755,salaried,business,3.4173,0.1844,100.0,1,0,0.0529,868,Very Low,Auto-Approve
APP048193,216615.0,348386.0,403,salaried,home_loan,1.6083,0.2023,90.15,0,1,0.3934,664,Medium,Manual Review
APP013478,143285.0,528364.0,489,self_employed,personal_loan,3.6875,0.427,94.45,0,1,0.9744,315,Very High,Decline
APP048900,120000.0,217564.0,716,self_employed,home_loan,1.813,0.094,100.0,0,0,0.0045,897,Very Low,Auto-Approve
APP047120,120000.0,409206.0,604,salaried,education,3.41,0.168,100.0,0,1,0.3816,671,Medium,Manual Review
APP043212,120000.0,197694.0,820,salaried,business,1.6474,0.1554,100.0,0,0,0.0014,899,Very Low,Auto-Approve
APP048312,130289.0,53904.0,865,salaried,personal_loan,0.4137,0.3592,100.0,1,0,0.0019,899,Very Low,Auto-Approve
APP044549,120000.0,384700.0,814,salaried,education,3.2058,0.1869,98.7,2,0,0.1907,786,Low,Approve
APP034023,120000.0,486402.0,549,business_owner,personal_loan,4.0533,0.1724,91.45,1,0,0.8868,368,Very High,Decline
APP037663,120000.0,580870.0,758,self_employed,business,4.8406,0.4131,100.0,0,0,0.1348,819,Low,Approve
APP014457,145614.0,206011.0,730,self_employed,home_loan,1.4148,0.3894,94.5,0,0,0.0077,895,Very Low,Auto-Approve
APP033201,120000.0,97734.0,375,salaried,home_loan,0.8145,0.0765,76.75,0,1,0.6516,509,Very High,Decline
APP003225,120000.0,168062.0,618,salaried,home_loan,1.4005,0.3546,82.9,1,0,0.1193,828,Low,Approve
APP021694,120000.0,100397.0,561,salaried,personal_loan,0.8366,0.4937,98.05,0,0,0.0243,885,Very Low,Auto-Approve
APP047441,120000.0,342893.0,395,salaried,education,2.8574,0.2495,77.75,0,1,0.4991,601,High,Decline
